group_desc	supergroup1	series_code	group_code	primary_option_code	series_desc	option_desc	currency	price	part_code	id	part_desc	optional	obsolete	cost	compacted_part_desc	obsolete1	compulsory	BAM	BHZ	BLT	BRK	BST	BVT	CLA	CHT	CHR	CPH	ELT	EMK	FCL	FTN	FTP	HYD	LEV	LTY	MHT	MLT	STG	VWY	TRD	WBS	PED	MOD	APP	AQU	no_attr
CAB	CAB	B868	G180	B868G18001	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 47" (1200M	EUR	0	B8681536435	B868G18001B8681536435	Gr.Cabina 2-Stg 1200 Yale	Y	N	4832.3400000000001	 GrCabina2Stg1200Yale	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18004	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 67" (1700M	EUR	0	B8681536438	B868G18004B8681536438	Gr.Cabina 2-Stg 1700 Yale	Y	N	5348.5100000000002	 GrCabina2Stg1700Yale	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18004	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 67" (1700M	EUR	0	B8681536442	B868G18004B8681536442	Gr.Cabina 3-Stg 1700 Yale	Y	N	5314.71	 GrCabina3Stg1700Yale	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18004	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 67" (1700M	EUR	0	B8681588362	B868G18004B8681588362	Gr.Protez.Comandi Cab. 1700	Y	N	226.88	 GrProtezComandiCab1700	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18004	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 67" (1700M	EUR	0	B8681592662	B868G18004B8681592662	Gr.Prot.Frontale S.S. (Cab 1700)	Y	N	226.88	 GrProtFrontaleSS(Cab1700)	N	N																											Standard Application		
CAB ACCESSORIES	CAB	B868	G186	B868G18601	MTC10,MTC13-48V,NTA030SB	LEXAN WINDSCREEN - FULL WIDTH	EUR	800	B8681568495	B868G18601B8681568495	Gr.Prot.Frontale Lexan Cab 1200	Y	N	515.10000000000002	 GrProtFrontaleLexanCab1200																															
CAB	CAB	B868	G180	B868G18002	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 55" (1400M	EUR	0	B8681592660	B868G18002B8681592660	Gr.Prot.Frontale S.S. (Cab 1400)	Y	N	221.72999999999999	 GrProtFrontaleSS(Cab1400)	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18002	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 55" (1400M	EUR	0	B8681536440	B868G18002B8681536440	Gr.Cabina 3-Stg 1400 Yale	Y	N	4929.3299999999999	 GrCabina3Stg1400Yale	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18002	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 55" (1400M	EUR	0	B8681588360	B868G18002B8681588360	Gr.Protez.Comandi Cab. 1400	Y	N	221.72999999999999	 GrProtezComandiCab1400	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18001	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 47" (1200M	EUR	0	B8681536439	B868G18001B8681536439	Gr.Cabina 3-Stg 1200 Yale	Y	N	4766.1599999999999	 GrCabina3Stg1200Yale	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18001	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 47" (1200M	EUR	0	B8681588359	B868G18001B8681588359	Gr.Protez.Comandi Cab. 1200	Y	N	216.58000000000001	 GrProtezComandiCab1200	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18001	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 47" (1200M	EUR	0	B8681592659	B868G18001B8681592659	Gr.Prot.Frontale S.S. (Cab 1200)	Y	N	218.41	 GrProtFrontaleSS(Cab1200)	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18002	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 55" (1400M	EUR	0	B8681536436	B868G18002B8681536436	Gr.Cabina 2-Stg 1400 Yale	Y	N	4996.5600000000004	 GrCabina2Stg1400Yale	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10549	MTC10,MTC13-48V,NTA030SB	MAIN LIFT: 10400MM(409") 3STG - TRI	EUR	36525	B8681588410	B868G10549B8681588410	Gr. Mont. 3F 3Stg H3=10320 Std	Y	N	7827.79	 GrMont3F3StgH3=10320Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10549	MTC10,MTC13-48V,NTA030SB	MAIN LIFT: 10400MM(409") 3STG - TRI	EUR	36525	B8681588410	B868G10549B8681588410	Gr. Mont. 3F 3Stg H3=10320 Std	Y	N	7827.79	 GrMont3F3StgH3=10320Std	N	N																			1032 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10549	MTC10,MTC13-48V,NTA030SB	MAIN LIFT: 10400MM(409") 3STG - TRI	EUR	36525	B8681588478	B868G10549B8681588478	Gr. Mont. 3F 3Stg H3=10320 Cs	Y	N	8740.4500000000007	 GrMont3F3StgH3=10320Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10549	MTC10,MTC13-48V,NTA030SB	MAIN LIFT: 10400MM(409") 3STG - TRI	EUR	36525	B8681588478	B868G10549B8681588478	Gr. Mont. 3F 3Stg H3=10320 Cs	Y	N	8740.4500000000007	 GrMont3F3StgH3=10320Cs	N	N																			1032 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10548	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  9650MM(379") 3STG - TRI	EUR	35685	B8681588409	B868G10548B8681588409	Gr. Mont. 3F 3Stg H3=9570 Std	Y	N	7650.2700000000004	 GrMont3F3StgH3=9570Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10548	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  9650MM(379") 3STG - TRI	EUR	35685	B8681588409	B868G10548B8681588409	Gr. Mont. 3F 3Stg H3=9570 Std	Y	N	7650.2700000000004	 GrMont3F3StgH3=9570Std	N	N																			9570 MM,9650 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10548	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  9650MM(379") 3STG - TRI	EUR	35685	B8681588477	B868G10548B8681588477	Gr. Mont. 3F 3Stg H3=9570 Cs	Y	N	8534.0799999999999	 GrMont3F3StgH3=9570Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10548	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  9650MM(379") 3STG - TRI	EUR	35685	B8681588477	B868G10548B8681588477	Gr. Mont. 3F 3Stg H3=9570 Cs	Y	N	8534.0799999999999	 GrMont3F3StgH3=9570Cs	N	N																			9570 MM,9650 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10547	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  8900MM(350") 3STG - TRI	EUR	34845	B8681588408	B868G10547B8681588408	Gr. Mont. 3F 3Stg H3=8820 Std	Y	N	7483.3400000000001	 GrMont3F3StgH3=8820Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10547	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  8900MM(350") 3STG - TRI	EUR	34845	B8681588408	B868G10547B8681588408	Gr. Mont. 3F 3Stg H3=8820 Std	Y	N	7483.3400000000001	 GrMont3F3StgH3=8820Std	N	N																			8820 MM,8900 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10547	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  8900MM(350") 3STG - TRI	EUR	34845	B8681588476	B868G10547B8681588476	Gr. Mont. 3F 3Stg H3=8820 Cs	Y	N	8338.3099999999995	 GrMont3F3StgH3=8820Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10547	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  8900MM(350") 3STG - TRI	EUR	34845	B8681588476	B868G10547B8681588476	Gr. Mont. 3F 3Stg H3=8820 Cs	Y	N	8338.3099999999995	 GrMont3F3StgH3=8820Cs	N	N																			8820 MM,8900 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10546	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  8150MM(320") 3STG - TRI	EUR	34000	B8681588407	B868G10546B8681588407	Gr. Mont. 3F 3Stg H3=8070 Std	Y	N	6912.9899999999998	 GrMont3F3StgH3=8070Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10546	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  8150MM(320") 3STG - TRI	EUR	34000	B8681588407	B868G10546B8681588407	Gr. Mont. 3F 3Stg H3=8070 Std	Y	N	6912.9899999999998	 GrMont3F3StgH3=8070Std	N	N																			8070 MM,8150 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10546	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  8150MM(320") 3STG - TRI	EUR	34000	B8681588475	B868G10546B8681588475	Gr. Mont. 3F 3Stg H3=8070 Cs	Y	N	7747.1099999999997	 GrMont3F3StgH3=8070Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10546	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  8150MM(320") 3STG - TRI	EUR	34000	B8681588475	B868G10546B8681588475	Gr. Mont. 3F 3Stg H3=8070 Cs	Y	N	7747.1099999999997	 GrMont3F3StgH3=8070Cs	N	N																			8070 MM,8150 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10545	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  7400MM(291") 3STG - TRI	EUR	33160	B8681588406	B868G10545B8681588406	Gr. Mont. 3F 3Stg H3=7320 Std	Y	N	6644.4899999999998	 GrMont3F3StgH3=7320Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10545	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  7400MM(291") 3STG - TRI	EUR	33160	B8681588406	B868G10545B8681588406	Gr. Mont. 3F 3Stg H3=7320 Std	Y	N	6644.4899999999998	 GrMont3F3StgH3=7320Std	N	N																			7320 MM,7400 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10545	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  7400MM(291") 3STG - TRI	EUR	33160	B8681588474	B868G10545B8681588474	Gr. Mont. 3F 3Stg H3=7320 Cs	Y	N	7444.7399999999998	 GrMont3F3StgH3=7320Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10545	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  7400MM(291") 3STG - TRI	EUR	33160	B8681588474	B868G10545B8681588474	Gr. Mont. 3F 3Stg H3=7320 Cs	Y	N	7444.7399999999998	 GrMont3F3StgH3=7320Cs	N	N																			7320 MM,7400 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10544	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6650MM(261") 3STG - TRI	EUR	30845	B8681588405	B868G10544B8681588405	Gr. Mont. 3F 3Stg H3=6570 Std	Y	N	6491.29	 GrMont3F3StgH3=6570Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10544	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6650MM(261") 3STG - TRI	EUR	30845	B8681588405	B868G10544B8681588405	Gr. Mont. 3F 3Stg H3=6570 Std	Y	N	6491.29	 GrMont3F3StgH3=6570Std	N	N																			6570 MM,6650 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10544	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6650MM(261") 3STG - TRI	EUR	30845	B8681588473	B868G10544B8681588473	Gr. Mont. 3F 3Stg H3=6570 Cs	Y	N	7258.7299999999996	 GrMont3F3StgH3=6570Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10544	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6650MM(261") 3STG - TRI	EUR	30845	B8681588473	B868G10544B8681588473	Gr. Mont. 3F 3Stg H3=6570 Cs	Y	N	7258.7299999999996	 GrMont3F3StgH3=6570Cs	N	N																			6570 MM,6650 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10543	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5900MM(232") 3STG - TRI	EUR	30085	B8681588404	B868G10543B8681588404	Gr. Mont. 3F 3Stg H3=5820 Std	Y	N	6060.6800000000003	 GrMont3F3StgH3=5820Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10543	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5900MM(232") 3STG - TRI	EUR	30085	B8681588404	B868G10543B8681588404	Gr. Mont. 3F 3Stg H3=5820 Std	Y	N	6060.6800000000003	 GrMont3F3StgH3=5820Std	N	N																			5820 MM,5900 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10543	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5900MM(232") 3STG - TRI	EUR	30085	B8681588472	B868G10543B8681588472	Gr. Mont. 3F 3Stg H3=5820 Cs	Y	N	6806.1999999999998	 GrMont3F3StgH3=5820Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10543	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5900MM(232") 3STG - TRI	EUR	30085	B8681588472	B868G10543B8681588472	Gr. Mont. 3F 3Stg H3=5820 Cs	Y	N	6806.1999999999998	 GrMont3F3StgH3=5820Cs	N	N																			5820 MM,5900 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10542	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5150MM(202") 3STG - TRI	EUR	28355	B8681588403	B868G10542B8681588403	Gr. Mont. 3F 3Stg H3=5070 Std	Y	N	5885.2399999999998	 GrMont3F3StgH3=5070Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10542	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5150MM(202") 3STG - TRI	EUR	28355	B8681588403	B868G10542B8681588403	Gr. Mont. 3F 3Stg H3=5070 Std	Y	N	5885.2399999999998	 GrMont3F3StgH3=5070Std	N	N																			5070 MM,5150 MM		3 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10542	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5150MM(202") 3STG - TRI	EUR	28355	B8681588470	B868G10542B8681588470	Gr. Mont. 3F 3Stg H3=5070 Cs	Y	N	6597.9200000000001	 GrMont3F3StgH3=5070Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10542	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5150MM(202") 3STG - TRI	EUR	28355	B8681588470	B868G10542B8681588470	Gr. Mont. 3F 3Stg H3=5070 Cs	Y	N	6597.9200000000001	 GrMont3F3StgH3=5070Cs	N	N																			5070 MM,5150 MM		3 Stages	3 Ways							
BATTERY COMPARTMENT	HYDRAULICS	B868	G165	B868G16501	MTC10,MTC13-48V,NTA030SB	MEDIUM WHEEL BASE 76.5" (1943MM)	EUR	0	B8681588977	B868G16501B8681588977	Coperchio Batteria M(Telaio 2-3)	Y	N	105.34	 CoperchioBatteriaM(Telaio23)	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B868	G165	B868G16501	MTC10,MTC13-48V,NTA030SB	MEDIUM WHEEL BASE 76.5" (1943MM)	EUR	0	B8681588977	B868G16501B8681588977	Coperchio Batteria M(Telaio 2-3)	Y	N	105.34	 CoperchioBatteriaM(Telaio23)	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B868	G165	B868G16501	MTC10,MTC13-48V,NTA030SB	MEDIUM WHEEL BASE 76.5" (1943MM)	EUR	0	B8681588976	B868G16501B8681588976	Coperchio Batteria S (Telaio 1)	Y	N	100.2	 CoperchioBatteriaS(Telaio1)	N	N																											Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	B868	G165	B868G16501	MTC10,MTC13-48V,NTA030SB	MEDIUM WHEEL BASE 76.5" (1943MM)	EUR	0	B8681588976	B868G16501B8681588976	Coperchio Batteria S (Telaio 1)	Y	N	100.2	 CoperchioBatteriaS(Telaio1)	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B868	G165	B868G16501	MTC10,MTC13-48V,NTA030SB	MEDIUM WHEEL BASE 76.5" (1943MM)	EUR	0	B8681588976	B868G16501B8681588976	Coperchio Batteria S (Telaio 1)	Y	N	100.2	 CoperchioBatteriaS(Telaio1)	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B868	G165	B868G16501	MTC10,MTC13-48V,NTA030SB	MEDIUM WHEEL BASE 76.5" (1943MM)	EUR	0	B8681588976	B868G16501B8681588976	Coperchio Batteria S (Telaio 1)	Y	N	100.2	 CoperchioBatteriaS(Telaio1)	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B868	G165	B868G16501	MTC10,MTC13-48V,NTA030SB	MEDIUM WHEEL BASE 76.5" (1943MM)	EUR	0	B8681588977	B868G16501B8681588977	Coperchio Batteria M(Telaio 2-3)	Y	N	105.34	 CoperchioBatteriaM(Telaio23)	N	N																											Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	B868	G165	B868G16501	MTC10,MTC13-48V,NTA030SB	MEDIUM WHEEL BASE 76.5" (1943MM)	EUR	0	B8681588977	B868G16501B8681588977	Coperchio Batteria M(Telaio 2-3)	Y	N	105.34	 CoperchioBatteriaM(Telaio23)	N	N																													
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657111	B868G17102B868153657111	Tril.H9 2140 Fo.1200X100X45 Yale	Y	N	8148	 TrilH92140Fo1200X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657112	B868G17102B868153657112	Tril.H9 2140 Fo.1000X100X45 Yale	Y	N	8126.3699999999999	 TrilH92140Fo1000X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657113	B868G17102B868153657113	Tril.H9 2140 Fo. 800X100X45 Yale	Y	N	8119.1599999999999	 TrilH92140Fo800X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657114	B868G17102B868153657114	Tril.H9 2140 Fo.1066X130X35 Yale	Y	N	8136.6700000000001	 TrilH92140Fo1066X130X35Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657115	B868G17102B868153657115	Tril.H9 2140 Fo.1066X100X45 Yale	Y	N	8138.7299999999996	 TrilH92140Fo1066X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657511	B868G17102B868153657511	Tril.H9 2140 Fp Fo.1200X100X45 Y	Y	N	8421	 TrilH92140FpFo1200X100X45Y	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657512	B868G17102B868153657512	Tril.H9 2140 Fp Fo.1000X100X45 Y	Y	N	8399.3700000000008	 TrilH92140FpFo1000X100X45Y	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657513	B868G17102B868153657513	Tril.H9 2140 Fp Fo. 800X100X45 Y	Y	N	8392.1599999999999	 TrilH92140FpFo800X100X45Y	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868153657515	B868G17102B868153657515	Tril.H9 2140 Fp Fo.1066X100X45 Y	Y	N	8411.7299999999996	 TrilH92140FpFo1066X100X45Y	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835211	B868G17102B868158835211	Tril.H9 2140 Fo.1200X100X45 Y Cs	Y	N	8339.9799999999996	 TrilH92140Fo1200X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835212	B868G17102B868158835212	Tril.H9 2140 Fo.1000X100X45 Y Cs	Y	N	8318.3500000000004	 TrilH92140Fo1000X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835213	B868G17102B868158835213	Tril.H9 2140 Fo. 800X100X45 Y Cs	Y	N	8311.1299999999992	 TrilH92140Fo800X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835214	B868G17102B868158835214	Tril.H9 2140 Fo.1066X130X35 Y Cs	Y	N	8328.6499999999996	 TrilH92140Fo1066X130X35YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835215	B868G17102B868158835215	Tril.H9 2140 Fo.1066X100X45 Y Cs	Y	N	8330.7099999999991	 TrilH92140Fo1066X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835611	B868G17102B868158835611	Trilh9 2140 Fpfo1200X100X45 Y Cs	Y	N	8612.9799999999996	 Trilh92140Fpfo1200X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835612	B868G17102B868158835612	Trilh9 2140 Fpfo1000X100X45 Y Cs	Y	N	8591.3500000000004	 Trilh92140Fpfo1000X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835613	B868G17102B868158835613	Trilh9 2140 Fpfo.800X100X45 Y Cs	Y	N	8584.1399999999994	 Trilh92140Fpfo800X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868158835615	B868G17102B868158835615	Trilh9 2140 Fpfo1066X100X45 Y Cs	Y	N	8603.7099999999991	 Trilh92140Fpfo1066X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868160046200	B868G17102B868160046200	Gr.Finit.Attrez.Trilat. Std	Y	N	290.29000000000002	 GrFinitAttrezTrilatStd	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17102	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 84"(21	EUR	310	B868160046300	B868G17102B868160046300	Gr.Finit.Attrez.Trilat.Cs	Y	N	377.24000000000001	 GrFinitAttrezTrilatCs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10512	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6260MM(246") 2STG - TRI	EUR	25665	B8681588385	B868G10512B8681588385	Gr. Mont. 3F 2Stg H3=6180 Std	Y	N	4878.75	 GrMont3F2StgH3=6180Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10512	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6260MM(246") 2STG - TRI	EUR	25665	B8681588385	B868G10512B8681588385	Gr. Mont. 3F 2Stg H3=6180 Std	Y	N	4878.75	 GrMont3F2StgH3=6180Std	N	N																			6180 MM,6260 MM		2 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10512	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6260MM(246") 2STG - TRI	EUR	25665	B8681588452	B868G10512B8681588452	Gr. Mont. 3F 2Stg H3=6180 Cs	Y	N	5534.2700000000004	 GrMont3F2StgH3=6180Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10512	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6260MM(246") 2STG - TRI	EUR	25665	B8681588452	B868G10512B8681588452	Gr. Mont. 3F 2Stg H3=6180 Cs	Y	N	5534.2700000000004	 GrMont3F2StgH3=6180Cs	N	N																			6180 MM,6260 MM		2 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10509	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5760MM(226") 2STG - TRI	EUR	25180	B8681588382	B868G10509B8681588382	Gr. Mont. 3F 2Stg H3=5680 Std	Y	N	4546.6700000000001	 GrMont3F2StgH3=5680Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10509	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5760MM(226") 2STG - TRI	EUR	25180	B8681588382	B868G10509B8681588382	Gr. Mont. 3F 2Stg H3=5680 Std	Y	N	4546.6700000000001	 GrMont3F2StgH3=5680Std	N	N																			5680 MM,5760 MM		2 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10509	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5760MM(226") 2STG - TRI	EUR	25180	B8681588449	B868G10509B8681588449	Gr. Mont. 3F 2Stg H3=5680 Cs	Y	N	5182.2799999999997	 GrMont3F2StgH3=5680Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10509	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5760MM(226") 2STG - TRI	EUR	25180	B8681588449	B868G10509B8681588449	Gr. Mont. 3F 2Stg H3=5680 Cs	Y	N	5182.2799999999997	 GrMont3F2StgH3=5680Cs	N	N																			5680 MM,5760 MM		2 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10507	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5260MM(207") 2STG - TRI	EUR	24355	B8681588380	B868G10507B8681588380	Gr. Mont. 3F 2Stg H3=5180 Std	Y	N	4393.04	 GrMont3F2StgH3=5180Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10507	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  5260MM(207") 2STG - TRI	EUR	24355	B8681588380	B868G10507B8681588380	Gr. Mont. 3F 2Stg H3=5180 Std	Y	N	4393.04	 GrMont3F2StgH3=5180Std	N	N																			5180 MM,5260 MM		2 Stages	3 Ways							
